Member_number,Date,productId,items
3686,01-04-2015,38,3
2774,28-10-2015,18,2
2204,16-07-2015,23,1
4833,10-03-2015,66,3
1477,08-02-2015,61,2
4697,11-09-2015,66,2
2435,29-09-2015,8,2
2164,19-03-2015,5,3
3557,02-02-2015,9,3
4319,08-11-2015,19,1
3615,13-08-2015,2,1
1902,21-10-2015,23,3
4390,20-01-2015,2,2
1985,26-11-2015,17,2
1265,29-09-2015,71,2
2023,31-08-2015,7,1
4288,25-09-2015,57,2
2261,29-06-2015,19,1
3073,17-01-2015,26,1
2406,04-09-2015,25,2
3983,20-07-2015,10,2
1737,23-01-2015,2,3
1304,30-04-2015,5,3
4227,20-08-2015,21,2
3987,17-06-2015,7,1
4127,12-11-2015,50,1
1734,20-03-2015,8,1
2770,15-07-2015,18,1
1454,13-01-2015,57,1
2256,21-08-2015,24,3
2625,18-11-2015,4,2
4335,05-12-2015,140,3
3738,24-05-2015,94,1
2394,19-08-2015,115,1
1927,15-05-2015,1,1
3681,14-10-2015,2,1
2435,30-08-2015,50,2
1728,15-08-2015,38,1
4708,14-04-2015,57,2
1010,31-07-2015,3,1
3735,20-04-2015,5,2
3331,19-05-2015,9,3
2383,05-10-2015,38,1
1160,20-11-2015,3,2
4890,22-04-2015,5,3
3513,29-05-2015,66,1
2525,14-01-2015,2,1
3708,03-09-2015,24,1
4746,06-06-2015,29,2
4784,11-09-2015,22,2
2051,02-01-2015,68,3
4745,12-04-2015,50,2
4364,17-01-2015,51,2
1493,23-02-2015,49,1
1330,18-05-2015,10,1
1777,10-07-2015,2,1
2633,10-07-2015,59,1
1917,23-01-2015,23,1
4891,09-01-2015,38,1
3828,15-06-2015,18,1
2282,11-05-2015,7,3
2743,10-08-2015,38,3
2704,18-11-2015,9,3
4170,11-07-2015,58,3
3867,07-09-2015,20,1
2592,23-04-2015,35,3
1894,03-10-2015,4,1
2348,08-09-2015,44,3
3747,24-02-2015,93,2
4220,21-08-2015,18,3
4504,04-09-2015,22,3
3175,23-11-2015,10,1
4240,28-06-2015,4,3
4608,25-11-2015,12,2
3053,03-12-2015,21,1
4096,29-06-2015,21,1
2517,28-01-2015,19,3
1899,24-10-2015,24,1
2934,11-05-2015,22,1
2508,27-12-2015,38,1
1527,14-05-2015,64,1
1431,07-11-2015,7,1
4148,09-02-2015,19,1
3862,05-03-2015,54,2
3402,11-04-2015,36,3
3178,08-12-2015,51,2
2134,26-09-2015,8,1
1038,23-04-2015,3,1
4780,19-09-2015,38,3
1251,26-11-2015,25,2
4293,30-09-2015,129,3
3676,24-10-2015,19,2
2992,09-11-2015,3,1
4124,22-05-2015,2,3
4756,18-09-2015,1,3
1422,04-10-2015,3,1
1229,20-03-2015,29,3
4733,19-01-2015,3,2
2053,17-09-2015,134,2
4230,15-03-2015,19,2
3968,12-11-2015,51,2
4935,02-04-2015,1,1
2290,12-01-2015,2,3
2143,25-07-2015,25,2
3657,22-01-2015,19,1
4369,25-08-2015,49,3
2639,12-11-2015,3,3
2706,14-08-2015,19,1
2133,05-08-2015,38,1
3635,23-07-2015,8,2
2734,30-03-2015,74,3
1080,14-05-2015,22,3
4413,11-10-2015,21,1
1729,28-08-2015,57,3
2167,18-10-2015,1,2
1391,19-03-2015,19,3
3347,05-06-2015,19,1
4091,28-12-2015,18,1
4589,10-07-2015,83,2
3590,27-02-2015,19,2
4147,02-01-2015,56,3
4187,14-09-2015,3,3
2613,11-04-2015,38,1
4197,03-11-2015,38,2
4553,13-06-2015,45,2
3045,26-03-2015,1,2
2079,19-07-2015,45,3
1108,30-07-2015,20,2
4306,26-04-2015,69,1
2761,02-03-2015,14,1
3931,08-03-2015,38,3
4351,08-05-2015,141,3
2788,03-09-2015,11,2
3962,28-05-2015,23,3
3690,21-05-2015,19,1
4937,28-06-2015,71,2
2544,20-01-2015,1,1
2439,31-10-2015,17,2
2952,11-08-2015,7,3
1472,19-09-2015,22,2
3781,21-04-2015,22,2
1079,09-09-2015,5,1
4636,05-01-2015,18,1
4644,25-08-2015,52,2
2226,17-02-2015,4,3
4477,15-02-2015,21,3
3132,29-08-2015,26,1
4295,24-03-2015,19,3
2918,11-12-2015,17,1
3167,03-02-2015,14,3
1993,22-05-2015,22,2
4643,08-08-2015,140,1
3999,06-02-2015,2,1
2625,22-03-2015,7,2
2398,08-01-2015,1,1
2945,19-07-2015,10,3
3523,26-04-2015,44,3
1726,26-12-2015,4,1
4540,24-02-2015,11,3
4479,10-02-2015,103,1
1472,11-02-2015,50,2
1149,12-12-2015,142,1
2504,02-08-2015,23,2
4835,09-12-2015,2,3
1832,17-11-2015,19,2
1403,25-03-2015,80,3
4856,18-01-2015,22,1
3369,22-02-2015,9,3
4364,24-12-2015,4,1
4686,12-11-2015,14,1
2876,22-03-2015,19,2
1449,26-01-2015,48,2
3499,04-05-2015,2,2
3462,16-05-2015,71,2
1512,23-02-2015,2,3
1551,14-01-2015,38,3
3993,18-02-2015,5,3
3494,25-03-2015,142,1
1819,25-06-2015,3,3
3581,06-09-2015,64,3
3763,29-04-2015,25,3
2807,03-07-2015,1,2
1133,26-03-2015,23,3
4923,19-04-2015,4,1
3912,06-01-2015,26,2
4312,19-10-2015,17,1
3141,13-08-2015,115,3
5000,10-02-2015,38,2
3327,30-04-2015,38,1
1058,06-04-2015,19,3
4397,03-04-2015,24,1
3694,27-10-2015,36,1
3346,11-05-2015,1,1
1039,31-05-2015,80,3
1081,21-01-2015,1,3
3064,02-01-2015,23,1
4794,27-10-2015,29,2
4933,02-01-2015,19,2
3312,13-10-2015,69,3
1303,29-05-2015,2,3
4756,29-03-2015,4,3
3595,06-08-2015,50,3
2747,02-02-2015,29,3
4113,13-08-2015,9,2
2882,26-04-2015,19,3
1980,15-10-2015,17,1
3534,11-11-2015,19,1
4452,23-11-2015,23,2
1883,26-05-2015,9,1
4160,12-08-2015,81,2
3212,18-04-2015,29,2
2327,08-12-2015,50,1
1874,29-07-2015,75,3
4439,01-01-2015,11,1
4883,10-01-2015,26,1
1873,22-02-2015,9,2
4228,18-04-2015,1,1
2868,04-12-2015,8,2
4102,23-09-2015,9,3
1013,02-10-2015,83,3
1928,15-08-2015,7,3
2064,21-08-2015,2,1
3416,15-11-2015,36,2
1536,05-01-2015,9,3
1953,09-03-2015,8,2
1327,04-07-2015,19,2
3415,27-05-2015,82,3
2517,22-03-2015,114,3
4334,12-10-2015,9,2
4515,15-06-2015,38,3
1527,20-04-2015,7,2
1726,02-11-2015,4,2
4734,10-02-2015,19,3
2356,15-06-2015,8,1
2244,29-03-2015,4,3
4281,03-04-2015,5,1
2977,14-04-2015,4,2
2119,24-09-2015,4,2
3208,24-06-2015,22,1
2663,18-05-2015,104,2
3344,01-04-2015,2,1
3592,14-12-2015,73,1
2106,24-11-2015,9,2
3356,23-05-2015,1,1
3227,30-11-2015,38,3
1505,27-07-2015,71,3
1035,24-04-2015,2,2
4312,14-12-2015,19,2
1253,20-06-2015,19,1
2260,30-10-2015,19,1
3710,22-08-2015,2,1
1846,29-11-2015,19,1
3520,09-11-2015,39,3
2816,19-06-2015,24,3
1051,10-11-2015,42,2
1754,08-07-2015,25,1
3593,31-08-2015,25,1
1421,07-08-2015,50,2
3104,04-06-2015,5,1
1283,30-05-2015,17,1
1130,18-09-2015,17,1
2816,01-10-2015,5,1
4594,23-06-2015,57,1
4192,16-12-2015,18,2
3208,20-11-2015,5,1
1949,11-04-2015,38,2
4268,25-04-2015,5,1
2672,17-01-2015,36,3
2372,03-09-2015,4,3
4482,07-08-2015,136,3
1048,06-10-2015,5,3
4831,19-02-2015,5,2
3441,12-04-2015,4,2
3380,11-11-2015,27,1
1654,09-11-2015,91,3
2408,21-06-2015,29,2
4699,01-08-2015,9,1
2670,29-04-2015,18,1
4292,18-08-2015,7,2
4303,22-02-2015,19,3
2011,22-03-2015,9,1
3657,29-09-2015,107,3
1435,14-01-2015,23,3
4445,20-05-2015,95,3
4030,15-08-2015,37,1
1204,11-04-2015,40,3
1235,01-01-2015,19,1
3984,03-02-2015,9,3
3637,25-11-2015,9,1
1931,02-07-2015,14,3
4486,23-10-2015,9,2
4529,03-01-2015,2,3
1827,07-05-2015,19,3
3054,27-05-2015,1,1
2524,21-10-2015,37,1
1855,09-11-2015,29,3
3242,23-02-2015,9,2
4431,21-08-2015,10,2
4555,23-07-2015,1,1
4299,08-02-2015,7,2
2905,22-10-2015,1,3
3323,09-12-2015,8,1
2796,17-10-2015,4,3
2129,04-03-2015,50,1
1501,17-08-2015,17,1
2814,17-07-2015,44,1
1105,22-05-2015,17,1
3798,04-09-2015,45,2
3025,21-04-2015,7,3
4592,13-07-2015,7,3
4463,03-11-2015,23,3
2916,13-06-2015,88,1
1838,25-03-2015,1,2
1126,17-05-2015,44,3
2800,02-10-2015,3,2
4485,25-07-2015,22,1
3262,08-07-2015,2,3
4030,22-12-2015,3,2
3370,03-02-2015,38,1
3489,01-09-2015,28,2
2386,03-01-2015,49,3
3774,16-02-2015,58,3
3818,13-05-2015,4,1
3434,10-06-2015,10,1
3438,27-12-2015,40,1
1140,01-05-2015,68,2
1051,12-10-2015,1,2
3071,26-03-2015,27,2
3872,28-03-2015,53,1
4215,30-06-2015,15,3
3806,15-03-2015,18,3
1869,16-05-2015,22,2
1668,05-05-2015,10,2
1163,14-12-2015,2,3
4787,17-05-2015,19,3
4811,11-01-2015,16,2
4364,05-09-2015,19,2
4572,02-08-2015,64,3
3222,05-08-2015,71,1
3404,24-03-2015,46,2
2221,18-12-2015,38,3
3646,31-01-2015,3,3
4102,15-07-2015,42,3
2718,12-06-2015,25,3
1403,16-05-2015,21,1
4548,30-05-2015,2,3
4340,06-08-2015,23,2
2856,21-08-2015,57,1
1041,02-04-2015,21,3
1564,19-06-2015,1,1
4552,17-10-2015,2,2
2516,31-07-2015,98,3
4246,13-06-2015,18,2
1090,21-10-2015,58,3
2889,20-01-2015,7,3
2229,31-01-2015,82,3
4558,05-04-2015,74,3
2018,20-04-2015,10,3
4898,26-07-2015,19,1
4998,14-10-2015,5,3
2165,28-01-2015,38,3
3075,15-10-2015,4,1
3973,28-01-2015,22,1
3775,27-10-2015,22,1
3135,26-07-2015,18,1
2738,25-07-2015,4,1
4455,24-10-2015,18,1
2780,03-09-2015,107,3
3593,27-05-2015,1,3
1876,16-06-2015,1,2
4694,18-11-2015,21,3
4273,01-06-2015,70,3
4968,13-11-2015,50,1
2449,21-04-2015,50,1
1536,02-05-2015,2,3
2188,28-11-2015,5,2
4197,13-05-2015,11,1
2379,11-08-2015,21,3
4696,18-08-2015,100,3
2680,03-01-2015,19,2
4525,11-05-2015,143,2
1098,12-11-2015,40,1
1222,07-08-2015,25,2
2316,08-06-2015,25,3
1950,14-06-2015,4,3
3186,03-08-2015,29,2
2540,05-03-2015,19,2
1789,11-06-2015,8,2
1574,04-08-2015,53,2
2152,23-07-2015,11,1
1493,01-10-2015,103,2
3044,09-05-2015,27,1
2874,09-09-2015,3,3
3556,30-09-2015,21,2
3255,24-05-2015,5,1
2521,14-12-2015,22,2
3220,14-10-2015,23,3
1381,06-03-2015,4,3
4050,06-07-2015,10,3
1872,29-01-2015,28,2
4127,11-04-2015,25,2
2833,14-08-2015,7,1
2357,23-09-2015,115,3
2654,03-03-2015,22,2
4852,28-04-2015,18,3
2222,21-07-2015,26,3
2340,12-07-2015,19,1
1987,15-10-2015,7,1
3570,02-09-2015,64,1
1320,19-01-2015,48,1
2209,20-07-2015,104,3
2500,30-03-2015,25,1
3315,12-09-2015,25,1
2548,16-11-2015,12,1
4473,07-09-2015,23,1
2271,16-06-2015,9,3
4336,10-10-2015,19,1
2763,01-02-2015,23,3
2780,11-10-2015,61,2
2632,16-01-2015,36,3
2568,20-08-2015,8,3
1729,23-07-2015,9,1
3878,28-07-2015,9,2
1225,26-03-2015,51,2
1924,17-11-2015,22,2
4335,10-06-2015,19,2
3182,12-03-2015,11,3
4303,23-08-2015,4,2
3042,02-10-2015,2,3
4493,29-10-2015,9,3
4194,07-02-2015,17,3
3031,18-12-2015,3,2
3891,03-07-2015,5,1
1062,16-04-2015,1,1
2469,23-03-2015,4,2
3719,03-09-2015,57,1
3322,11-02-2015,50,1
1336,10-03-2015,82,3
1067,20-07-2015,5,3
1998,15-05-2015,22,2
1076,14-10-2015,29,2
1992,02-08-2015,5,1
1261,21-05-2015,5,3
4409,15-01-2015,64,2
3031,30-08-2015,9,2
2129,18-03-2015,2,2
1684,03-01-2015,2,2
4240,18-09-2015,7,2
2750,14-09-2015,4,2
1379,13-07-2015,47,1
4243,22-08-2015,25,3
2469,12-01-2015,23,3
2346,17-09-2015,10,2
2366,18-08-2015,64,3
2374,23-06-2015,111,3
1721,15-10-2015,4,3
2877,10-04-2015,3,2
3848,11-10-2015,50,2
4344,01-03-2015,19,3
3475,10-06-2015,50,3
3650,17-07-2015,4,2
2318,16-01-2015,4,1
1776,02-03-2015,2,3
3120,07-07-2015,18,1
1194,13-05-2015,11,3
2089,17-04-2015,25,1
2095,06-04-2015,3,1
1736,29-08-2015,5,1
3718,12-07-2015,25,2
4950,22-04-2015,5,1
2481,24-11-2015,5,1
1296,06-11-2015,3,1
2824,07-12-2015,23,3
4852,29-06-2015,9,1
1648,27-02-2015,19,3
3307,06-10-2015,7,1
4259,24-06-2015,20,1
2587,02-06-2015,38,2
4303,08-04-2015,25,3
1325,26-05-2015,17,1
3351,14-10-2015,23,3
1623,18-01-2015,36,3
3119,20-02-2015,10,2
1211,24-05-2015,5,2
4146,09-02-2015,23,2
1753,26-02-2015,19,2
4664,26-05-2015,5,2
3827,03-11-2015,38,2
1098,27-09-2015,22,2
4338,27-08-2015,49,2
3712,20-12-2015,19,1
1505,27-10-2015,9,3
4478,02-08-2015,64,2
4150,23-08-2015,2,2
1118,25-12-2015,2,3
2537,07-05-2015,19,1
1996,10-05-2015,25,3
4267,13-09-2015,19,3
4424,16-10-2015,8,2
1948,06-05-2015,78,3
3495,01-02-2015,25,3
2327,18-03-2015,9,2
3356,12-01-2015,57,2
3926,23-03-2015,18,2
4105,03-12-2015,19,2
1884,05-08-2015,22,3
4799,09-02-2015,25,3
4915,18-09-2015,25,1
2643,01-12-2015,1,1
3927,03-09-2015,1,3
2410,18-11-2015,7,1
1855,28-04-2015,10,3
1245,02-03-2015,51,1
3138,19-04-2015,4,2
1178,19-04-2015,4,1
1870,05-09-2015,66,2
4660,10-07-2015,75,2
3241,09-08-2015,10,2
4661,18-04-2015,10,2
2407,10-03-2015,66,1
2440,19-06-2015,57,3
4634,15-05-2015,29,2
4112,14-02-2015,7,1
2428,21-08-2015,18,2
3604,14-03-2015,9,1
3671,03-08-2015,136,1
2880,19-06-2015,23,1
3946,19-06-2015,16,3
4495,20-06-2015,27,1
3355,02-12-2015,10,1
3959,27-05-2015,3,3
1583,23-11-2015,38,3
3998,28-03-2015,18,1
4509,29-11-2015,26,3
1008,03-10-2015,21,2
4894,23-12-2015,25,2
4252,10-04-2015,30,3
3428,16-03-2015,49,3
1988,08-09-2015,50,1
4662,19-10-2015,24,3
3165,27-11-2015,3,1
1920,16-02-2015,2,2
4157,04-01-2015,21,3
1945,30-04-2015,14,1
4104,27-07-2015,4,1
2865,14-05-2015,73,2
4788,28-04-2015,8,3
1903,25-01-2015,17,2
3578,16-05-2015,19,1
2238,06-12-2015,19,1
3671,11-10-2015,23,3
3088,03-12-2015,9,1
1832,17-04-2015,74,3
4785,13-09-2015,25,2
1322,19-10-2015,23,3
4439,18-03-2015,2,3
1698,26-06-2015,4,1
3558,25-04-2015,2,1
3026,01-01-2015,7,3
1127,15-10-2015,4,1
4153,05-02-2015,4,1
4258,22-04-2015,8,1
2582,14-11-2015,57,3
1466,01-12-2015,19,1
4185,16-01-2015,3,3
1889,09-02-2015,8,1
3396,14-05-2015,10,2
3412,26-01-2015,25,1
3321,13-07-2015,19,1
3484,21-11-2015,2,3
1937,17-10-2015,2,3
2101,20-12-2015,19,1
4006,18-12-2015,27,2
3732,18-07-2015,93,1
1276,28-04-2015,19,1
4916,01-03-2015,27,2
2040,06-04-2015,10,3
2255,01-05-2015,1,1
1239,25-07-2015,48,3
4992,20-06-2015,2,3
3225,12-06-2015,8,2
2421,21-11-2015,144,2
3303,25-01-2015,17,3
3455,13-09-2015,4,1
1484,07-10-2015,8,3
3591,11-05-2015,2,1
2487,27-03-2015,1,1
1380,20-04-2015,65,2
2786,25-03-2015,19,1
1885,27-05-2015,16,1
1295,28-01-2015,19,3
2184,23-01-2015,9,2
4054,06-05-2015,5,1
3972,08-06-2015,25,1
1216,19-06-2015,25,2
1347,31-07-2015,2,3
4190,04-04-2015,7,2
3264,05-04-2015,70,2
2942,01-02-2015,19,1
2932,22-01-2015,19,1
4049,01-08-2015,10,3
1954,06-08-2015,71,1
2321,16-06-2015,1,1
2930,23-03-2015,4,2
3214,27-03-2015,11,1
4877,20-06-2015,22,3
1277,07-06-2015,68,2
2239,13-12-2015,19,3
4929,26-03-2015,30,2
1390,02-03-2015,24,1
1870,09-09-2015,23,2
3405,03-04-2015,68,2
2338,08-12-2015,68,1
2051,11-09-2015,9,1
3504,06-07-2015,3,3
3405,13-04-2015,8,3
2512,02-09-2015,2,1
4038,06-11-2015,22,1
1759,26-09-2015,50,1
2813,01-10-2015,2,2
3055,18-08-2015,4,2
1733,18-03-2015,2,2
1913,18-08-2015,48,1
4864,27-03-2015,50,3
4812,27-05-2015,49,1
3042,05-10-2015,4,2
4988,04-10-2015,25,2
4486,21-07-2015,25,1
4069,03-05-2015,5,1
4600,14-07-2015,8,2
3588,05-05-2015,7,2
4175,29-01-2015,5,2
2599,30-07-2015,53,1
4671,15-07-2015,9,2
2270,09-06-2015,2,2
2494,05-05-2015,3,3
1406,28-12-2015,1,1
3910,18-12-2015,107,3
3358,21-02-2015,7,3
1943,14-01-2015,9,2
1995,12-06-2015,128,1
4666,24-02-2015,29,2
1994,11-03-2015,2,1
4892,09-01-2015,4,3
3531,29-08-2015,19,1
1148,15-04-2015,18,2
1787,31-10-2015,36,2
4215,31-05-2015,23,2
2158,01-08-2015,5,1
2510,29-09-2015,70,3
3180,19-10-2015,22,3
3207,08-08-2015,3,1
1226,12-11-2015,8,2
1682,25-06-2015,3,3
1509,04-11-2015,10,2
2364,21-06-2015,2,1
4679,10-11-2015,10,2
4324,05-01-2015,19,3
3497,14-06-2015,4,3
1008,21-07-2015,1,2
4572,29-10-2015,19,1
4030,04-07-2015,10,2
2422,12-08-2015,21,1
2694,24-11-2015,2,2
3481,03-08-2015,7,3
3821,03-01-2015,29,1
3752,20-08-2015,2,1
3262,08-12-2015,9,1
1370,28-06-2015,83,3
1090,31-08-2015,19,2
3862,18-11-2015,76,3
4495,08-04-2015,9,1
2492,01-11-2015,18,2
4688,01-08-2015,22,3
3633,14-07-2015,5,1
3709,08-08-2015,26,1
1220,09-02-2015,5,3
4236,25-11-2015,8,3
3308,19-08-2015,10,3
1183,12-06-2015,19,1
1999,24-08-2015,5,3
4828,11-10-2015,5,1
3608,12-10-2015,19,3
3983,09-09-2015,16,1
3460,24-07-2015,23,1
1703,21-02-2015,23,2
1969,23-07-2015,19,3
2646,03-06-2015,38,3
1777,22-04-2015,1,1
4967,06-08-2015,3,1
4291,29-07-2015,7,1
2267,11-11-2015,103,2
3579,02-06-2015,19,2
3959,05-10-2015,1,1
2271,20-11-2015,2,3
3621,09-04-2015,26,3
3491,11-06-2015,29,2
1542,28-04-2015,45,2
4098,09-01-2015,38,1
4117,11-08-2015,6,3
3289,31-03-2015,18,1
1883,05-11-2015,57,2
3659,21-06-2015,7,3
1364,20-06-2015,22,3
3184,04-09-2015,2,2
3113,05-03-2015,27,1
1135,29-04-2015,2,1
1394,14-02-2015,2,3
2381,13-01-2015,19,2
4110,28-11-2015,2,3
4043,21-01-2015,9,2
3491,06-06-2015,12,1
2044,16-12-2015,57,2
4191,28-04-2015,4,1
1312,18-05-2015,9,2
2191,10-11-2015,79,3
1032,23-08-2015,18,1
3790,28-10-2015,10,3
3588,19-08-2015,2,3
4598,18-03-2015,45,1
3394,15-06-2015,24,1
2202,24-06-2015,9,3
2431,18-07-2015,10,3
4207,17-03-2015,91,3
2580,24-10-2015,1,3
4825,09-06-2015,1,1
4368,12-10-2015,19,1
4852,17-06-2015,2,3
1595,20-06-2015,48,2
1678,14-09-2015,23,2
4667,07-05-2015,8,1
2631,27-09-2015,19,3
1623,01-03-2015,7,3
1784,26-05-2015,3,1
2379,19-09-2015,38,2
4361,27-01-2015,4,2
3419,25-07-2015,1,2
1286,12-08-2015,2,1
1236,11-05-2015,2,2
3585,06-03-2015,29,1
4773,09-11-2015,1,1
4114,05-04-2015,25,3
4700,16-03-2015,29,2
4120,01-12-2015,10,1
3416,07-07-2015,40,2
1038,02-04-2015,2,2
3267,18-01-2015,9,3
3402,06-01-2015,45,2
3013,21-08-2015,50,3
4807,27-01-2015,8,1
2172,02-03-2015,7,2
1388,03-04-2015,64,1
3309,21-01-2015,80,2
2194,05-06-2015,25,1
4603,21-01-2015,23,2
1631,05-02-2015,69,2
2712,11-09-2015,4,2
2757,28-04-2015,8,2
4761,08-09-2015,19,2
2688,22-11-2015,77,2
2458,23-08-2015,9,2
4087,26-08-2015,9,2
4677,15-10-2015,9,2
3250,12-04-2015,1,1
3488,19-08-2015,9,3
1679,24-06-2015,4,2
4820,23-07-2015,2,3
2079,16-05-2015,38,2
2460,27-10-2015,10,2
4286,06-06-2015,4,1
3050,10-08-2015,2,1
2888,05-09-2015,19,3
2376,28-05-2015,19,1
4748,23-03-2015,23,1
2311,06-06-2015,17,3
4765,05-07-2015,16,1
4199,04-08-2015,38,2
2592,20-03-2015,10,3
1403,15-05-2015,9,3
4031,03-01-2015,9,2
1416,04-03-2015,19,1
4022,24-04-2015,10,3
3674,22-03-2015,49,3
3430,16-04-2015,12,2
1113,29-03-2015,23,2
4178,22-01-2015,9,1
4037,09-05-2015,38,3
3917,13-09-2015,74,1
4658,14-07-2015,19,1
1408,23-07-2015,22,2
4940,17-04-2015,61,3
1639,10-10-2015,9,3
4139,26-11-2015,27,3
2799,17-06-2015,11,2
4041,16-10-2015,38,2
3508,07-02-2015,142,2
1584,11-03-2015,9,2
4006,02-07-2015,25,2
4593,07-04-2015,4,3
4875,22-08-2015,24,1
2534,09-08-2015,82,3
2413,13-12-2015,78,1
1909,10-01-2015,19,2
4367,15-11-2015,35,1
4240,28-10-2015,82,3
1866,08-11-2015,82,3
3905,19-06-2015,26,1
4906,16-09-2015,1,2
4478,04-12-2015,38,2
2765,22-07-2015,8,3
4178,13-11-2015,1,1
4330,22-06-2015,48,2
1659,25-03-2015,100,2
2406,24-10-2015,45,3
3465,15-01-2015,10,2
3178,22-10-2015,50,1
2218,02-07-2015,37,3
3980,09-04-2015,18,3
2519,14-03-2015,19,1
2568,09-10-2015,19,3
1130,15-01-2015,1,2
1231,20-05-2015,56,2
2654,22-09-2015,9,1
3913,21-03-2015,25,2
3276,23-02-2015,10,1
4094,30-03-2015,30,1
3997,19-07-2015,31,2
2313,18-02-2015,26,1
2716,10-09-2015,1,2
3923,27-01-2015,9,3
4541,18-04-2015,27,3
4524,26-08-2015,2,1
1750,08-02-2015,66,2
1527,30-12-2015,69,2
1379,01-07-2015,4,3
2380,09-10-2015,21,3
3259,02-09-2015,19,2
3268,13-07-2015,7,1
3117,03-03-2015,23,3
1972,02-06-2015,23,1
1154,06-04-2015,22,1
2408,25-03-2015,19,3
2400,22-03-2015,50,1
1286,08-03-2015,37,1
3505,21-07-2015,38,2
4503,19-12-2015,1,1
4292,27-03-2015,19,2
4906,30-09-2015,38,3
2745,08-04-2015,1,3
4682,17-05-2015,19,2
2553,01-02-2015,2,3
3985,18-02-2015,49,1
2741,28-09-2015,107,1
2642,01-04-2015,9,1
1873,14-02-2015,18,3
3738,15-07-2015,4,1
2042,17-11-2015,18,3
4669,27-05-2015,2,1
2045,16-08-2015,23,2
3450,03-10-2015,26,3
2225,12-03-2015,26,3
2290,10-09-2015,4,1
4494,02-11-2015,10,3
3539,24-01-2015,22,3
1002,26-04-2015,1,2
3222,05-08-2015,7,2
1711,22-11-2015,9,1
2436,24-11-2015,28,2
2888,20-12-2015,3,1
4665,26-02-2015,19,1
2977,03-01-2015,5,1
3052,04-07-2015,7,3
4943,28-07-2015,19,2
1323,03-11-2015,145,1
1604,04-11-2015,3,2
2794,12-09-2015,2,1
2253,21-07-2015,9,2
2873,03-09-2015,4,2
2707,22-06-2015,17,1
2718,25-01-2015,2,3
3711,08-07-2015,2,2
2960,17-02-2015,48,3
1702,14-01-2015,2,3
4347,07-03-2015,23,1
2913,04-07-2015,118,1
3893,15-04-2015,22,1
1950,23-10-2015,19,2
3205,20-03-2015,19,1
1943,24-03-2015,17,1
3604,18-05-2015,9,2
2048,16-12-2015,23,2
2176,08-08-2015,36,1
2659,15-06-2015,1,1
3841,01-02-2015,29,1
1077,12-09-2015,1,1
2403,28-11-2015,2,3
3324,24-08-2015,2,3
4976,11-07-2015,28,1
3894,06-11-2015,48,3
3718,18-10-2015,26,2
3652,18-09-2015,4,3
4867,03-01-2015,26,3
1845,28-05-2015,66,1
2233,28-08-2015,18,3
1958,03-07-2015,26,3
1535,14-01-2015,71,3
2187,16-08-2015,2,3
4557,19-10-2015,30,2
1482,21-02-2015,3,1
4614,07-06-2015,3,1
1341,16-09-2015,4,2
4768,13-03-2015,21,3
3683,04-12-2015,23,2
3471,29-05-2015,24,3
4698,25-10-2015,44,2
4134,28-11-2015,25,1
1357,28-07-2015,29,1
2617,22-05-2015,2,1
2834,26-12-2015,8,3
1921,25-10-2015,3,3
1248,25-08-2015,8,2
3945,04-10-2015,142,2
2265,29-07-2015,4,1
1046,18-06-2015,2,3
1484,24-02-2015,22,2
3355,18-10-2015,23,3
4563,16-05-2015,23,3
4255,15-08-2015,44,1
3741,21-11-2015,5,1
2990,12-08-2015,8,3
1655,20-11-2015,19,3
1878,22-02-2015,20,3
3877,11-01-2015,23,3
3370,12-11-2015,22,1
3084,19-04-2015,21,2
1472,06-07-2015,22,1
3160,22-01-2015,100,2
1854,26-07-2015,4,3
4113,19-07-2015,1,2
1551,11-08-2015,9,1
3195,30-01-2015,25,1
1170,01-12-2015,10,3
2653,07-12-2015,2,1
3494,04-07-2015,7,3
4787,25-05-2015,23,1
2008,21-10-2015,2,1
3692,20-02-2015,21,3
1016,23-04-2015,128,2
4667,23-02-2015,19,1
4191,10-05-2015,23,2
2015,12-05-2015,23,1
3002,19-02-2015,1,1
4068,10-01-2015,9,1
4432,25-09-2015,25,1
3406,17-05-2015,19,2
1844,10-02-2015,22,2
4793,24-02-2015,38,1
3363,18-05-2015,25,1
2160,06-10-2015,50,2
1448,19-03-2015,23,3
1346,08-05-2015,3,3
3863,13-06-2015,20,2
4611,08-03-2015,4,1
1368,15-07-2015,8,1
1808,04-02-2015,119,3
4589,08-12-2015,19,3
2814,21-10-2015,66,2
4848,23-06-2015,23,3
3454,17-12-2015,9,2
1118,27-07-2015,29,3
1863,11-02-2015,1,3
3154,05-01-2015,5,3
3251,26-12-2015,9,1
4964,30-11-2015,2,1
4537,20-12-2015,4,1
2063,27-11-2015,22,3
4873,27-04-2015,5,2
1841,10-05-2015,3,2
4420,25-02-2015,5,2
3593,27-08-2015,9,2
4123,14-12-2015,9,1
4571,05-04-2015,7,1
4503,26-11-2015,24,3
4526,18-01-2015,4,3
2241,18-10-2015,29,2
3694,17-12-2015,104,1
4988,20-12-2015,23,2
4327,26-04-2015,7,3
2061,15-12-2015,19,3
3345,30-09-2015,38,2
1937,19-01-2015,7,3
2055,08-11-2015,4,2
4362,08-05-2015,29,1
4716,01-03-2015,19,2
4657,14-01-2015,19,1
3281,16-06-2015,19,1
3252,15-02-2015,19,3
4410,05-10-2015,96,3
4396,12-06-2015,8,3
